unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
14,42,0.0016,0.0002,100.0,0.3765060240963862,0.490298670154786,0.3617488183659709,1.0,0.6441223832528209,0.2424242424240219,0.1375751592928296,0.4583333333333321,0.5692963752665321,0.3676470588234224,0.17968830632676,0.5563678337822253,0.5,0.4883720930232549,0.5708367854183933,4,4,Stage 4,Stage 4,0.007727630174801325,-0.048621334581048996,12.955897,-25.760818
14,43,-0.0007,-0.0003,100.0,0.4427710843373234,0.3516459559625104,0.3931465226198511,1.0,0.5652173913043441,0.2878787878789808,0.1494660324867709,0.5,0.6098081023454114,0.3823529411761228,0.2027557023428627,0.4132358599461341,0.3333333333333357,0.3410852713178265,0.4482187241093669,4,1,Stage 4,Stage 1,0.03821097283849162,-0.07269802053048391,15.905453,-31.982494
14,44,-0.002,0.0003,100.0,0.5210843373494072,0.4091999127970354,0.4047940580688731,1.0,0.6215780998389704,0.3030303030300274,0.1858117203625582,0.3809523809523831,0.5458422174840081,0.3382352941175668,0.1993497780988704,0.4547903039630654,0.3333333333333357,0.5813953488372086,0.5597901132283951,4,1,Stage 4,Stage 1,-0.050280839152634094,-0.04624756467395554,0.42111728,-6.197156
14,45,0.001,0.0004,100.0,0.5813253012048278,0.3618923043383546,0.3975354490209319,1.0,0.6489533011272073,0.2878787878789808,0.1564210715247256,0.4047619047619051,0.5053304904051004,0.3823529411761228,0.2266487769635645,0.51212004617161,0.4166666666666714,0.6279069767441854,0.4984810825738748,4,1,Stage 4,Stage 1,0.015141524033267018,-0.04736089947538264,16.485823,-2.047564
14,46,-0.0027,-0.0002,100.0,0.5120481927710614,0.4129060388053247,0.3457123565158682,1.0,0.6296296296296333,0.3333333333330301,0.157632594453922,0.3273809523809525,0.5501066098080969,0.3088235294117112,0.2357312416142036,0.465948441708349,0.3333333333333357,0.6356589147286797,0.7151339409003015,4,1,Stage 4,Stage 1,-0.15293000908924503,-0.04871845273111286,-15.348258,-23.03437
14,47,-0.0006,-0.0001,100.0,0.3463855421686901,0.3499018966644911,0.4198176907494932,1.0,0.4830917874396192,0.3636363636360329,0.1879206676837483,0.3333333333333321,0.5266524520255729,0.3382352941175668,0.2281453194344109,0.4013081954597908,0.3333333333333357,0.6356589147286797,0.4636840651753644,4,1,Stage 4,Stage 1,-0.06714548939234752,-0.06705320493460129,-0.8218266,-37.432564
14,48,0.0025,-0.0003,100.0,0.5753012048192829,0.4039677349029915,0.4196488858879128,1.0,0.6344605475040197,0.3181818181819835,0.1401776900296099,0.422619047619051,0.5970149253731307,0.3235294117644116,0.1957374342037354,0.4640246248557105,0.4166666666666714,0.3953488372093012,0.4262634631317326,0,4,Stage 0,Stage 4,0.0748051080366165,-0.04674363717040543,33.60602,-10.901228
14,49,0.0017,0.0,100.0,0.4909638554216826,0.4238064094179208,0.4956110735989192,1.0,0.4879227053140056,0.3181818181819835,0.2120165126088125,0.4583333333333321,0.5820895522387985,0.3676470588234224,0.2346475384456567,0.4959599846094633,0.3333333333333357,0.5426356589147296,0.5113228389947579,0,1,Stage 0,Stage 1,0.0796484829289536,-0.019647647837881282,22.587502,5.950421
14,50,-0.003,0.0003,100.0,0.4457831325301242,0.2727272727272734,0.3646185010128278,1.0,0.5990338164251341,0.3030303030300274,0.1817284393789791,0.3571428571428612,0.5522388059701484,0.3382352941175668,0.2114253276911952,0.3312812620238574,0.5,0.5271317829457338,0.6828224247445434,4,1,Stage 4,Stage 1,-0.1399281387425418,-0.0527368156287662,-14.048607,-18.20604
14,51,0.0003,0.0005,100.0,0.4879518072289386,0.6337475474166112,0.4458136394328171,1.0,0.6586151368760227,0.3030303030300274,0.1757156959526113,0.4404761904761933,0.5522388059701484,0.3676470588234224,0.2051295283310921,0.4374759522893399,0.3333333333333357,0.5271317829457338,0.502347417840376,0,1,Stage 0,Stage 1,0.049104168811977045,-0.02190827894292706,15.646237,-17.377878
14,52,-0.0003,0.0003,100.0,0.5,0.3725746675387,0.4144159351789334,1.0,0.592592592592581,0.3181818181819835,0.1596517993359043,0.4107142857142847,0.6460554371002161,0.3235294117644116,0.2133347094643412,0.4959599846094633,0.5,0.5426356589147296,0.6897265948632949,4,1,Stage 4,Stage 1,-0.05396550825574781,-0.03585629915087485,-9.061881,-20.384739
14,53,0.0003,-0.0004,100.0,0.5843373493975719,0.4451711358186188,0.4004051316677923,1.0,0.6392914653784345,0.2424242424240219,0.1508570402943547,0.3988095238095255,0.5117270788912691,0.2647058823527004,0.2063680462380048,0.3859176606387109,0.4166666666666714,0.5968992248061973,0.5713891190278915,4,1,Stage 4,Stage 1,-0.0500512285667713,-0.019353699887904724,3.597087,-1.0734034
14,54,-0.0042,0.0004,100.0,0.4909638554216826,0.3265751035535231,0.4454760297096563,1.0,0.5088566827697178,0.2727272727270247,0.1933949564749184,0.3214285714285729,0.5948827292110934,0.3823529411761228,0.1861905253380129,0.4390150057714521,0.3333333333333357,0.6201550387596875,0.4380005523336123,4,1,Stage 4,Stage 1,-0.04572022347597704,-0.06240147140656817,4.811755,-44.213676
14,55,-0.0015,0.0004,100.0,0.4066265060240823,0.4224983649444098,0.4527346387575939,1.0,0.6747181964573201,0.1666666666669698,0.1785425827874007,0.2916666666666678,0.5671641791044806,0.441176470587834,0.1987305191454211,0.5105809926894977,0.4166666666666714,0.6589147286821699,0.645677989505657,4,1,Stage 4,Stage 1,-0.13863893889676634,-0.03142850967533643,-20.223093,1.9333798
14,56,0.0026,0.0001,100.0,0.463855421686759,0.29758011772401,0.4529034436191743,1.0,0.5458937198067702,0.2878787878789808,0.1652158305662752,0.4285714285714306,0.6524520255863564,0.3529411764702672,0.2095675508308403,0.4240092343208985,0.5,0.6046511627906987,0.5851974592653946,4,1,Stage 4,Stage 1,-0.05935593346874138,-0.047832593115571066,-16.614248,-13.686915
14,57,-0.0012,0.0003,100.0,0.5602409638554491,0.5733594942228066,0.4480081026333558,1.0,0.5249597423510437,0.2424242424240219,0.1885937359777472,0.375,0.522388059701484,0.294117647058556,0.2431107441428466,0.3593689880723403,0.3333333333333357,0.5038759689922472,0.6274509803921546,4,1,Stage 4,Stage 1,0.003912858314269629,0.018498443697017697,7.1359034,12.178374
14,58,0.0019,-0.0004,100.0,0.611445783132524,0.4129060388053247,0.4181296421336924,1.0,0.6779388083735824,0.2424242424240219,0.1891770618325381,0.375,0.5565031982942372,0.3529411764702672,0.2178243368768662,0.3201231242785667,0.5,0.6046511627906987,0.5713891190278915,4,1,Stage 4,Stage 1,-0.05891417051888714,0.0012941697641446065,3.8613555,-0.7766248
14,59,0.002,0.0004,100.0,0.5,0.5059952038369318,0.3750844024307902,1.0,0.5652173913043441,0.378787878787989,0.173337521313833,0.4583333333333321,0.5970149253731307,0.294117647058556,0.2145732273712468,0.4840323201231271,0.4166666666666714,0.550387596899224,0.5570284451808902,4,1,Stage 4,Stage 1,0.029475699343520068,-0.030447112834250965,13.904813,-16.018616
14,60,0.0004,0.0004,100.0,0.466867469879503,0.320252888598219,0.3597231600270092,1.0,0.592592592592581,0.3333333333330301,0.1714978013102452,0.4940476190476204,0.4285714285714306,0.2794117647058556,0.2167406337083264,0.5848403232012345,0.5,0.5426356589147296,0.5908588787627735,0,1,Stage 0,Stage 1,0.0601385395594648,-0.04420415975010471,22.262745,-19.74838
14,61,-0.0044,-0.0001,100.0,0.322289156626482,0.3520819707870117,0.4127278865631325,1.0,0.5716586151368688,0.3181818181819835,0.1567800412815216,0.4047619047619051,0.5181236673773952,0.4705882352936896,0.2128702652492506,0.4386302424009258,0.4166666666666714,0.4108527131782935,0.5642087821043944,4,1,Stage 4,Stage 1,0.004442886851066141,-0.09981849387224478,10.164963,-56.80932
14,62,0.0023,-0.0003,100.0,0.5210843373494072,0.5829518203618917,0.3946657663740751,1.0,0.5861513687600706,0.3333333333330301,0.2060486404020451,0.2797619047619051,0.6780383795309177,0.294117647058556,0.2319124780679118,0.5075028857252804,0.3333333333333357,0.5581395348837184,0.6760563380281681,4,2,Stage 4,Stage 2,-0.09378699602947468,0.021697863207523427,-6.2003617,22.661695
14,63,-0.0029,-0.0003,100.0,0.4518072289156691,0.3991715718334419,0.3355840648210701,1.0,0.5780998389694076,0.3636363636360329,0.1842860988961661,0.3809523809523831,0.5095948827292176,0.2794117647058556,0.2067292806275134,0.5352058484032369,0.5833333333333357,0.3565891472868223,0.5288594310963859,0,1,Stage 0,Stage 1,0.0880050167783224,-0.014967432905899143,18.79602,12.334836
14,64,0.0032,0.0001,100.0,0.5361445783132694,0.5229997819925885,0.4061444969615131,1.0,0.5764895330112694,0.257575757575978,0.1888629632953424,0.3690476190476204,0.5842217484008358,0.3529411764702672,0.226287542574056,0.4140053866871866,0.4166666666666714,0.5271317829457338,0.5150510908588757,4,1,Stage 4,Stage 1,0.010778883114491988,0.0079084787425769,7.7634234,0.024410794
14,65,0.0015,-0.0,100.0,0.5542168674698758,0.4536734248964507,0.4059756920999327,1.0,0.6505636070853456,0.3484848484849863,0.1605940949475055,0.3273809523809525,0.4882729211087451,0.3676470588234224,0.2355248219630468,0.5013466717968456,0.4166666666666714,0.6434108527131777,0.4393813863573612,4,1,Stage 4,Stage 1,0.03153357768058157,-0.03802552586423727,16.345999,-2.0968413
14,66,0.0011,-0.0003,100.0,0.3825301204819311,0.3230869849574915,0.4645509790681963,1.0,0.5636070853462201,0.3181818181819835,0.2029973974692609,0.3988095238095255,0.603411513859271,0.2647058823527004,0.2201981628651026,0.5694497883801475,0.4166666666666714,0.4883720930232549,0.676470588235297,4,1,Stage 4,Stage 1,-0.05349787706923431,-0.011198627293860605,-8.620027,-14.267153
14,67,-0.0025,0.0003,100.0,0.4277108433734895,0.3191628515369586,0.4264010803511127,1.0,0.6022544283413964,0.2272727272729753,0.1863501749977558,0.375,0.5607675906183403,0.3382352941175668,0.2444524718753271,0.3201231242785667,0.5,0.480620155038757,0.5189174261253768,4,1,Stage 4,Stage 1,-0.06640610439240763,0.005752188179610651,1.4994107,9.010996
14,68,0.0029,0.0002,100.0,0.457831325301214,0.2799215173315943,0.3960162052667115,1.0,0.6151368760064315,0.2727272727270247,0.1869335008525539,0.3511904761904745,0.6076759061833599,0.2647058823527004,0.2015687893487481,0.4243939976914248,0.3333333333333357,0.6124031007751931,0.5125655896161305,4,1,Stage 4,Stage 1,-0.1580963012799583,-0.031237801238848235,-22.146132,-23.238981
14,69,-0.0008,-0.0001,100.0,0.5,0.2958360584259907,0.3825118163403118,1.0,0.5394524959742455,0.2121212121210192,0.181593825720185,0.3630952380952408,0.5586353944562745,0.3235294117644116,0.2196305088244372,0.4447864563293606,0.5,0.5813953488372086,0.6041148853907785,4,1,Stage 4,Stage 1,-0.07480827848628943,-0.01353802094102046,-16.049791,-15.382885
14,70,-0.0016,0.0003,100.0,0.2590361445783173,0.3575321560933133,0.4765361242403791,1.0,0.5330112721417066,0.3333333333330301,0.1942026384277113,0.4345238095238102,0.5543710021321857,0.294117647058556,0.2208174218185519,0.5313582146979599,0.5,0.480620155038757,0.5570284451808902,4,1,Stage 4,Stage 1,0.017290908587280773,-0.02159920662616016,15.0565,11.555777
14,71,-0.0,-0.0002,100.0,0.457831325301214,0.4484412470023997,0.3622552329507087,1.0,0.5346215780998307,0.3030303030300274,0.1711388315534492,0.4523809523809525,0.5394456289978677,0.3382352941175668,0.1921250903086004,0.5132743362831889,0.5,0.5658914728682127,0.4243302954984784,0,4,Stage 0,Stage 4,0.08222951622184799,-0.03865682697357714,15.37147,-4.727099
14,72,-0.0035,-0.0004,100.0,0.638554216867476,0.4124700239808163,0.4591492234976364,1.0,0.5201288244766573,0.2272727272729753,0.1497352598043662,0.4464285714285729,0.4946695095948854,0.3529411764702672,0.2241717411497603,0.5413620623316717,0.4166666666666714,0.5581395348837184,0.6128141397404008,0,1,Stage 0,Stage 1,0.09555113344558935,-0.034066802122919265,23.634207,-1.7360162
14,73,0.002,0.0001,100.0,0.4367469879518069,0.4970568999345985,0.4625253207292381,1.0,0.6618357487922708,0.3181818181819835,0.1985102755092853,0.4761904761904745,0.5906183368870046,0.3088235294117112,0.2089998967901749,0.500577145055793,0.4166666666666714,0.4573643410852668,0.5118751726042561,0,4,Stage 0,Stage 4,0.0528346805400991,0.0031404104163316043,7.9902406,3.3487787
14,74,0.0028,-0.0002,100.0,0.3765060240963862,0.4815783736647105,0.5214382174206627,1.0,0.6135265700483075,0.257575757575978,0.1705106344790437,0.4166666666666643,0.5522388059701484,0.3088235294117112,0.2370729693466842,0.3301269719122786,0.3333333333333357,0.4883720930232549,0.6657000828500443,4,1,Stage 4,Stage 1,-0.08204330981170713,-0.014947592301001678,-13.655939,-9.139245
14,75,0.0044,0.0002,100.0,0.430722891566262,0.3385655112273866,0.4228561782579341,1.0,0.5072463768115938,0.2424242424240219,0.1783182266893987,0.4642857142857153,0.5863539445629158,0.294117647058556,0.2150892764991212,0.3543670642554843,0.5,0.5891472868217029,0.4884009942004965,4,1,Stage 4,Stage 1,-0.029781134160222378,-0.015193142921327549,-5.7744527,-2.8880913
14,76,0.0027,-0.0003,100.0,0.533132530120497,0.3961194680619186,0.4890276839972998,1.0,0.626409017713371,0.3484848484849863,0.161132549582696,0.4107142857142847,0.5991471215351822,0.3529411764702672,0.2236040871090949,0.4417083493651432,0.4166666666666714,0.3875968992248033,0.4315106324219826,0,4,Stage 0,Stage 4,0.09004434426809138,-0.033643667218524256,33.538185,-10.772462
14,77,0.0022,0.0001,100.0,0.5993975903614626,0.5031611074776521,0.6490546927751524,1.0,0.4718196457326797,0.3030303030300274,0.1946064794041149,0.4702380952380949,0.5287846481876244,0.294117647058556,0.2128186603364668,0.5021161985378981,0.5,0.5658914728682127,0.5506766086716368,0,1,Stage 0,Stage 1,0.21144975667155952,0.005877166934814132,28.206459,-7.493234
14,78,0.0019,-0.0003,100.0,0.5210843373494072,0.5306300414214107,0.438555030384876,1.0,0.5152979066022425,0.2121212121210192,0.1830745759669767,0.4285714285714306,0.5863539445629158,0.2794117647058556,0.2257714934461745,0.455559830704118,0.4166666666666714,0.6046511627906987,0.4914388290527469,4,1,Stage 4,Stage 1,0.029432820306003027,0.029092191706773754,9.550304,-0.446808
14,79,0.0007,-0.0001,100.0,0.5542168674698758,0.4490952692391587,0.4211681296421332,1.0,0.5893719806763329,0.2727272727270247,0.1547608363995323,0.4702380952380949,0.5309168443496617,0.3529411764702672,0.2128702652492506,0.4355521354367084,0.5,0.5348837209302282,0.4969621651477496,0,1,Stage 0,Stage 1,0.08278281720888564,-0.028920795786382004,17.684616,-5.400935
14,80,-0.0019,0.0,100.0,0.3584337349397515,0.4238064094179208,0.4238690074274132,1.0,0.4508856682769675,0.3030303030300274,0.1764336354662106,0.3571428571428612,0.4882729211087451,0.3382352941175668,0.2379502528640742,0.4428626394767221,0.3333333333333357,0.4418604651162781,0.657000828500415,4,2,Stage 4,Stage 2,-0.01802296661695829,-0.05070654919845634,-0.802977,-27.979666
14,81,0.0029,-0.0001,100.0,0.6054216867470075,0.4272945280139595,0.4942606347062792,1.0,0.6231884057971087,0.3333333333330301,0.1740105896078247,0.3630952380952408,0.6780383795309177,0.3235294117644116,0.1793786768500354,0.3266641015775349,0.4166666666666714,0.5193798449612395,0.401822700911346,4,1,Stage 4,Stage 1,0.005631094329750452,-0.033997888793078995,1.3112038,-0.18833335
14,82,0.0023,0.0004,100.0,0.4277108433734895,0.4776542402441706,0.4561107359891956,1.0,0.5652173913043441,0.257575757575978,0.1681773310598515,0.3273809523809525,0.6332622601279212,0.3823529411761228,0.1978532356280311,0.4636398614851842,0.5,0.7131782945736447,0.5110466721899982,4,1,Stage 4,Stage 1,-0.05654793515317255,-0.02843889010244093,-3.2223747,-9.482187
14,83,-0.0012,0.0001,100.0,0.430722891566262,0.393285371702639,0.4410871033085755,1.0,0.5297906602254443,0.3181818181819835,0.1402674324688178,0.5,0.5479744136460454,0.397058823529278,0.2088966869646,0.5017314351673718,0.4166666666666714,0.4341085271317837,0.539353769676886,0,1,Stage 0,Stage 1,0.09421682195303299,-0.08322387440515977,23.673376,-36.727863
14,84,0.0035,-0.0,100.0,0.4277108433734895,0.3708306082406807,0.4002363268062119,1.0,0.5716586151368688,0.3181818181819835,0.181369469622183,0.4761904761904745,0.5543710021321857,0.294117647058556,0.1976984208896652,0.4767218160831135,0.5,0.4186046511627879,0.591549295774648,4,1,Stage 4,Stage 1,0.033890769849182045,-0.032754766095363944,13.90407,-28.710297
14,85,0.0036,0.0002,100.0,0.5391566265060135,0.3834750381513032,0.4880148548278207,1.0,0.5136876006441184,0.3333333333330301,0.188459122318946,0.4285714285714306,0.5671641791044806,0.294117647058556,0.2144184126328809,0.4382454790303995,0.5,0.5038759689922472,0.4977906655620003,0,1,Stage 0,Stage 1,0.09229234191788371,-0.015572822860454603,20.240206,-0.09497939
14,86,-0.002,-0.0002,100.0,0.533132530120497,0.510355352081973,0.516711681296421,1.0,0.536231884057969,0.2727272727270247,0.1758503096114196,0.2916666666666678,0.6439232409381788,0.3382352941175668,0.2384146970791647,0.5178914967295114,0.5,0.5271317829457338,0.64374482187241,4,1,Stage 4,Stage 1,0.019284977855100305,0.020173454459722823,22.823982,-5.945122
14,87,-0.001,0.0003,100.0,0.4487951807228967,0.3943754087639064,0.6343686698176896,1.0,0.5056360708534555,0.3181818181819835,0.2123754823656085,0.4285714285714306,0.4371002132196224,0.3088235294117112,0.2412013623697007,0.5075028857252804,0.5,0.4651162790697682,0.5665561999447704,0,4,Stage 0,Stage 4,0.1762243759790586,0.0036835090142046736,32.563145,1.4966298
14,88,0.0031,-0.0001,100.0,0.4487951807228967,0.5264879005886272,0.4981431465226187,1.0,0.6521739130434696,0.3636363636360329,0.1875168267073519,0.4523809523809525,0.6183368869936032,0.1911764705882888,0.246310248735682,0.3824547903039672,0.4166666666666714,0.3875968992248033,0.4932339132836247,4,1,Stage 4,Stage 1,0.0367035914192233,0.043871569754986836,7.2712355,3.6429157
14,89,-0.0006,-0.0003,100.0,0.4066265060240823,0.4599956398517619,0.4243754220121545,1.0,0.4573268921095064,0.2727272727270247,0.199856412097283,0.4345238095238102,0.7292110874200404,0.3676470588234224,0.2219011249870988,0.4374759522893399,0.4166666666666714,0.5038759689922472,0.4896437448218691,4,1,Stage 4,Stage 1,0.0006740140403335704,-0.0014178496268124965,10.410505,-4.421305
14,90,-0.0015,-0.0004,100.0,0.2710843373494072,0.4480052321778984,0.554861580013501,1.0,0.4863123993558815,0.3030303030300274,0.197882078434894,0.4940476190476204,0.5394456289978677,0.3235294117644116,0.2580761688512751,0.4632550981146579,0.3333333333333357,0.5116279069767415,0.4842584921292499,0,1,Stage 0,Stage 1,0.06268636436337277,-0.007650212679228892,18.104664,16.580702
14,91,0.0021,-0.0001,100.0,0.4186746987951721,0.7643339873555703,0.3445307224848086,1.0,0.5056360708534555,0.3181818181819835,0.1971192677016944,0.4464285714285729,0.5970149253731307,0.3529411764702672,0.2147280421096127,0.5228934205463673,0.4166666666666714,0.4031007751937956,0.6713615023474162,0,1,Stage 0,Stage 1,0.09223505184094882,0.010281241131027595,31.03154,-3.294409
